ym,brand,series,combo,name,supply,forecast
2025-07,시디즈,버튼,MN801EY-BK,버튼_4-LEGS형_바퀴(블랙프레임/플라스틱/블랙),시디즈(평택),5
2025-07,시디즈,버튼,MN803G-371,버튼_높이조절형_글라이드(블랙프레임/패브릭/쿨그레이),시디즈(평택),10
2025-07,시디즈,버튼,MN803G-452,버튼_높이조절형_글라이드(블랙프레임/패브릭/베이지),시디즈(평택),5
2025-07,시디즈,버튼,MN803G-BK,버튼-높이조절형-글라이드(블랙프레임/플라스틱/블랙),시디즈(평택),7
2025-07,시디즈,버튼,MN803Y-371,버튼_높이조절형_바퀴(블랙프레임/패브릭/쿨그레이),시디즈(평택),31
2025-07,시디즈,버튼,MN803Y-452,버튼_높이조절형_바퀴(블랙프레임/패브릭/베이지),시디즈(평택),20
2025-07,시디즈,버튼,MN803Y-BK,버튼_높이조절형_바퀴(블랙프레임/플라스틱/블랙),시디즈(평택),13
2025-07,시디즈,스테포,SB01F-MM,스테포_기본형(그레이),외주/상품,50
2025-07,시디즈,스테포,SB01F1-3D1,스테포_커버형(차콜그레이),외주/상품,1156
2025-07,시디즈,스테포,SB01F1-3D2,스테포_커버형(베이지),외주/상품,345
2025-07,시디즈,스테포,SB01F1-3D7,스테포_커버형(민트그린),외주/상품,112
2025-07,시디즈,아띠,K30F1KG-A441P,아띠 의자(소이밀크),외주/상품,236
2025-07,시디즈,아띠,K30F1KG-A443S,아띠 의자(멜로우피치),외주/상품,129
2025-07,시디즈,아띠,K30F1KG-A444D,아띠 의자(세이지민트),외주/상품,145
2025-07,시디즈,아띠,K30X1KG-WW,아띠 책상(화이트),외주/상품,243
2025-07,시디즈,아이블,S60FEGU0KK-451MWW,아이블_바퀴+글라이드형(화이트프레임│웜그레이),외주/상품,3570
2025-07,시디즈,아이블,S60FEGU0KK-452NWW,아이블_바퀴+글라이드형(화이트프레임│샌드베이지),외주/상품,1307
2025-07,시디즈,아이블,S60FEGU0KK-456BK,아이블_바퀴+글라이드형(블랙프레임│차콜),외주/상품,1095
2025-07,시디즈,아이블,S60SFU0KK-451MWW,아이블_높이조절형(화이트프레임│웜그레이),시디즈(평택),1139
2025-07,시디즈,아이블,S60SFU0KK-452NWW,아이블_높이조절형(화이트프레임│샌드베이지),시디즈(평택),618
2025-07,시디즈,아이블,S60SFU0KK-456BK,아이블_높이조절형(블랙프레임│차콜),시디즈(평택),772
2025-07,시디즈,악세서리,K509N-SG,몰티_이너시트,외주/상품,10
2025-07,시디즈,악세서리,K50X0KG-BW,몰티_책상의자용 다리,외주/상품,9
2025-07,시디즈,악세서리,S40D0KK-5F1,트레보_좌판쿠션 커버(더스티그레이),외주/상품,76
2025-07,시디즈,악세서리,S40D0KK-5F3,트레보_좌판쿠션 커버(더스티핑크),외주/상품,38
2025-07,시디즈,악세서리,S40D0KK-5F7,트레보_좌판쿠션 커버(더스티그린),외주/상품,25
2025-07,시디즈,악세서리,S509ND1-2G3,링고 등판+좌판 커버(로지핑크),시디즈(평택),109
2025-07,시디즈,악세서리,S509ND1-2G4,링고 등판+좌판 커버(라벤더블루),시디즈(평택),140
2025-07,시디즈,악세서리,S509ND1-2G7,링고 등판+좌판 커버(그린티그린),시디즈(평택),104
2025-07,시디즈,악세서리,S51ND2KG-5F1,링고 2세대 등판+좌판 커버(더스티그레이),시디즈(평택),81
2025-07,시디즈,악세서리,S51ND2KG-5F3,링고 2세대 등판+좌판 커버(더스티핑크),시디즈(평택),66
2025-07,시디즈,악세서리,S51ND2KG-5F7,링고 2세대 등판+좌판 커버(더스티그린),시디즈(평택),29
2025-07,시디즈,악세서리,T259N-456,리니에 등판 커버(차콜),시디즈(평택),2
2025-07,시디즈,악세서리,T259N-457L,리니에 등판 커버(애쉬그린),시디즈(평택),2
2025-07,시디즈,악세서리,T509CH-BK,T50 옷걸이_헤드레스트有(블랙프레임),외주/상품,197
2025-07,시디즈,악세서리,T509CH-WW,T50 옷걸이_헤드레스트有(화이트프레임),외주/상품,248
2025-07,시디즈,악세서리,T529D-451L,T50AIR 좌판커버(그레이),외주/상품,116
2025-07,시디즈,악세서리,T529D-454B,T50AIR 좌판커버(블루),외주/상품,72
2025-07,시디즈,악세서리,T529D-456,T50AIR 좌판커버(차콜),외주/상품,90
2025-07,시디즈,악세서리,TNE509-451M,T50 조절형 좌판(웜그레이),시디즈(평택),95
2025-07,시디즈,악세서리,TNE509-452M,T50 조절형 좌판(아이보리),시디즈(평택),49
2025-07,시디즈,악세서리,TNE509-456,T50 조절형 좌판(차콜),시디즈(평택),156
2025-07,시디즈,악세서리,TNE509-457B,T50 조절형 좌판(딥그린),시디즈(평택),67
2025-07,시디즈,악세서리,TNE509-458D,T50 조절형 좌판(코랄),시디즈(평택),21
2025-07,시디즈,악세서리(신),S509ND1CC9-TOT00C,링고 1세대 등판+좌판 커버_토트넘 콜라보(코커렐),시디즈(평택),30
2025-07,시디즈,악세서리(신),S509ND1CC9-TOT07S,링고 1세대 등판+좌판 커버_토트넘 콜라보(손흥민),시디즈(평택),100
2025-07,시디즈,악세서리(신),S51ND1KGCC1-TOT07S,링고 2세대 등판+좌판 커버_토트넘 콜라보(손흥민),시디즈(평택),100
2025-07,시디즈,악세서리(신),T21AP0CC1-TOT01V,T20 2세대 암패드(토트넘 1 VICARIO/좌+우 세트),시디즈(평택),2
2025-07,시디즈,악세서리(신),T21AP0CC1-TOT07S,T20 2세대 암패드(토트넘 7 SON/좌+우 세트),시디즈(평택),15
2025-07,시디즈,악세서리(신),T21AP0CC1-TOT10M,T20 2세대 암패드(토트넘 10 MADDISON/좌+우 세트),시디즈(평택),2
2025-07,시디즈,악세서리(신),T21AP0CC1-TOT14G,T20 2세대 암패드(토트넘 14 GRAY/좌+우 세트),시디즈(평택),2
2025-07,시디즈,악세서리(신),T21AP0CC1-TOT3,T20 2세대 암패드(토트넘 퍼플/좌+우 세트),시디즈(평택),15
2025-07,시디즈,악세서리(신),T21AP0CC1-TOT37V,T20 2세대 암패드(토트넘 37 VAN DE VEN/좌+우 세트),시디즈(평택),2
2025-07,시디즈,악세서리(신),T21AP0CC1-TOT4,T20 2세대 암패드(토트넘 옐로우/좌+우 세트),시디즈(평택),15
2025-07,시디즈,에가,TN601FE-451M,에가_4-LEGS형_글라이드(패브릭/웜그레이),외주/상품,23
2025-07,시디즈,에가,TN601FE-452N,에가_4-LEGS형_글라이드(패브릭/샌드베이지),외주/상품,16
2025-07,시디즈,에가,TN601FE-457L,에가_4-LEGS형_글라이드(패브릭/애쉬그린),외주/상품,4
2025-07,시디즈,에가,TN601FE-458D,에가_4-LEGS형_글라이드(패브릭/코랄),외주/상품,3
2025-07,시디즈,에가,TN601FE-A490L,에가_4-LEGS형_글라이드(인조가죽/아이보리),외주/상품,21
2025-07,시디즈,에가,TN601FEY-451M,에가_4-LEGS형_바퀴(패브릭/웜그레이),외주/상품,23
2025-07,시디즈,에가,TN601FEY-452N,에가_4-LEGS형_바퀴(패브릭/샌드베이지),외주/상품,10
2025-07,시디즈,에가,TN601FEY-457L,에가_4-LEGS형_바퀴(패브릭/애쉬그린),외주/상품,7
2025-07,시디즈,에가,TN601FEY-458D,에가_4-LEGS형_바퀴(패브릭/코랄),외주/상품,3
2025-07,시디즈,에가,TN601FEY-A490L,에가_4-LEGS형_바퀴(인조가죽/아이보리),외주/상품,15
2025-07,시디즈,에가,TN603FG-451M,에가_높이조절형_글라이드(패브릭/웜그레이),외주/상품,18
2025-07,시디즈,에가,TN603FG-452N,에가_높이조절형_글라이드(패브릭/샌드베이지),외주/상품,24
2025-07,시디즈,에가,TN603FG-457L,에가_높이조절형_글라이드(패브릭/애쉬그린),외주/상품,11
2025-07,시디즈,에가,TN603FG-458D,에가_높이조절형_글라이드(패브릭/코랄),외주/상품,5
2025-07,시디즈,에가,TN603FG-A490L,에가_높이조절형_글라이드(인조가죽/아이보리),외주/상품,23
2025-07,시디즈,에가,TN603FY-451M,에가_높이조절형_바퀴(패브릭/웜그레이),외주/상품,78
2025-07,시디즈,에가,TN603FY-452N,에가_높이조절형_바퀴(패브릭/샌드베이지),외주/상품,86
2025-07,시디즈,에가,TN603FY-457L,에가_높이조절형_바퀴(패브릭/애쉬그린),외주/상품,32
2025-07,시디즈,에가,TN603FY-458D,에가_높이조절형_바퀴(패브릭/코랄),외주/상품,15
2025-07,시디즈,에가,TN603FY-A490L,에가_높이조절형_바퀴(인조가죽/아이보리),외주/상품,63
2025-07,시디즈,올리(신),PACPCHACC5-TOT1,올리(휴대의자)_토트넘(스퍼스네이비),외주/상품,150
2025-07,시디즈,올리(신),PACPCHACC5-TOT2,올리(휴대의자)_토트넘(릴리화이트),외주/상품,150
2025-07,시디즈,위,M171EZ-371LBW,위_550MM(화이트프레임/패브릭/그레이),시디즈(평택),13
2025-07,시디즈,위,M171EZ-452BW,위_550MM(화이트프레임/패브릭/베이지),시디즈(평택),17
2025-07,시디즈,위,M171EZ-BW,위_550MM(화이트프레임/네이키드),시디즈(평택),21
2025-07,시디즈,위,M174E-371LBW,위_680MM(화이트프레임/패브릭/그레이),시디즈(평택),18
2025-07,시디즈,위,M174E-452BW,위_680MM(화이트프레임/패브릭/베이지),시디즈(평택),17
2025-07,시디즈,위,M174E-BW,위_680MM(화이트프레임/네이키드),시디즈(평택),24
2025-07,시디즈,위,MN171EZ-371LBW,위_550MM(블랙프레임/패브릭/그레이),시디즈(평택),1
2025-07,시디즈,위,MN171EZ-452BW,위_550MM(블랙프레임/패브릭/베이지),시디즈(평택),8
2025-07,시디즈,위,MN171EZ-BW,위_550MM(블랙프레임/네이키드),시디즈(평택),11
2025-07,시디즈,위,MN174E-371LBW,위_680MM(블랙프레임/패브릭/그레이),시디즈(평택),9
2025-07,시디즈,위,MN174E-452BW,위_680MM(블랙프레임/패브릭/베이지),시디즈(평택),4
2025-07,시디즈,위,MN174E-BW,위_680MM(블랙프레임/네이키드),시디즈(평택),7
2025-07,시디즈,이지리페어,K30XA0KG-SG,아띠 높이연장블록 (1SET=4EA),시디즈(평택),23
2025-07,시디즈,이지리페어,S00G1KG-SG,글라이드 B형(라이트그레이)_분리도구 포함,시디즈(평택),880
2025-07,시디즈,이지리페어,S00U1KG-SG50,우레탄 바퀴 B형(라이트그레이)_분리도구 포함,시디즈(평택),91
2025-07,시디즈,이지리페어,S00V1KG-SG50,싯브레이크 바퀴 B형(라이트그레이)_분리도구 포함,시디즈(평택),518
2025-07,시디즈,이지리페어,S50D0VG-A443Q,링고 좌판(로지핑크),베트남,53
2025-07,시디즈,이지리페어,S50K0VG-SG,링고의자 발받침,베트남,104
2025-07,시디즈,이지리페어,S50N0VG-A441P,링고 등판(소이밀크),베트남,164
2025-07,시디즈,이지리페어,S50X0VG-XX,링고 높이조절 손잡이,베트남,57
2025-07,시디즈,이지리페어,T00G1KG-BK,글라이드 A형(블랙)_분리도구 포함,시디즈(평택),89
2025-07,시디즈,이지리페어,T00U1KG-BK65,우레탄 바퀴 A형(블랙)_분리도구 포함,시디즈(평택),165
2025-07,시디즈,이지리페어,T00U1KG-WW65,우레탄 바퀴 A형(화이트)_분리도구 포함,시디즈(평택),63
2025-07,시디즈,이지리페어,T00V1KG-BK65,싯브레이크 바퀴 A형(블랙)_분리도구 포함,시디즈(평택),198
2025-07,시디즈,이지리페어,T00V1KG-SG65,싯브레이크 바퀴 A형(라이트그레이)_분리도구 포함,시디즈(평택),223
2025-07,시디즈,이지리페어,T20FL0VG-BK,T20 팔걸이_좌(블랙프레임),베트남,7
2025-07,시디즈,이지리페어,T20FL0VG-WW,T20 팔걸이_좌(화이트프레임),베트남,167
2025-07,시디즈,이지리페어,T20FR0VG-BK,T20 팔걸이_우(블랙프레임),베트남,6
2025-07,시디즈,이지리페어,T20FR0VG-WW,T20 팔걸이_우(화이트프레임),베트남,181
2025-07,시디즈,이지리페어,T509AL-BK,T50 조절형 팔걸이_좌(블랙프레임),외주/상품,330
2025-07,시디즈,이지리페어,T509AL-WW,T50 조절형 팔걸이_좌(화이트프레임),외주/상품,364
2025-07,시디즈,이지리페어,T509AR-BK,T50 조절형 팔걸이_우(블랙프레임),외주/상품,227
2025-07,시디즈,이지리페어,T509AR-WW,T50 조절형 팔걸이_우(화이트프레임),외주/상품,257
2025-07,시디즈,이지리페어,T509FL-BK,T50 고정형 팔걸이_좌(블랙프레임),시디즈(평택),34
2025-07,시디즈,이지리페어,T509FR-BK,T50 고정형 팔걸이_우(블랙프레임),시디즈(평택),36
2025-07,시디즈,이지리페어,T55AP0KG-BK,T55 암패드(블랙/1SET=좌+우),시디즈(평택),328
2025-07,시디즈,이지리페어,T80AP0KG-BK,T80 암패드(블랙/1SET=좌+우),시디즈(평택),20
2025-07,시디즈,이지리페어,T80AP0KG-SG,T80 암패드(그레이/1SET=좌+우),시디즈(평택),9
2025-07,시디즈,이지리페어,T80D0KG-451AN,T80 좌판(패브릭/다크그레이),시디즈(평택),28
2025-07,시디즈,이지리페어,T80D0KG-456,T80 좌판(패브릭/차콜),시디즈(평택),50
2025-07,시디즈,이지리페어,T80H0KG-A096,T80 헤드레스트(블랙프레임/인조가죽/블랙),시디즈(평택),48
2025-07,시디즈,이지리페어,TNE509H-BK,T50 헤드레스트(블랙프레임),외주/상품,582
2025-07,시디즈,이지리페어,TNF509H-WW,T50 헤드레스트(화이트프레임),외주/상품,379
2025-07,시디즈,이지리페어,VS509D-A441P,링고 좌판쿠션(소이밀크),베트남,166
2025-07,시디즈,이지리페어,VS509D-A444N,링고 좌판쿠션(라벤더블루),베트남,63
2025-07,시디즈,이지리페어,VS509N-A443Q,링고 등판쿠션(로지핑크),베트남,46
2025-07,시디즈,이지리페어,VS509N-A444N,링고 등판쿠션(라벤더블루),베트남,54
2025-07,시디즈,이지리페어,VTNA209H-BK,T20 헤드레스트(블랙프레임),베트남,188
2025-07,시디즈,이지리페어,VTNB209H-WW,T20 헤드레스트(화이트프레임),베트남,12
2025-07,시디즈,코스트코,PCOM090A1-831A,[코스트코]필로(패브릭/다크그레이),외주/상품,150
2025-07,시디즈,코스트코,PCOM090A1-832,[코스트코]필로(패브릭/베이지),외주/상품,150
2025-07,시디즈,코스트코,PCOTX520A2-2D6,[코스트코]에어 메쉬 오피스 체어(블랙프레임/블랙),시디즈(평택),400
2025-07,시디즈,코스트코,PCOTX520O2-2D6,[코스트코]에어 메쉬 오피스 체어(블랙프레임/블랙),시디즈(평택),40
2025-07,시디즈,코스트코,VPCOSNA500A1-A444P,[코스트코]링고_회전중심봉_발받침제외(그린),베트남,250
2025-07,시디즈,코스트코,VPCOSNA500A1-A449PN,[코스트코]링고_회전중심봉_발받침제외(라벤더),베트남,150
2025-07,시디즈,코스트코,VPCOSNA500O1-A444P,[코스트코]링고_회전중심봉_발받침 제외(그린),베트남,5
2025-07,시디즈,코스트코,VPCOSNA500O1-A449PN,[코스트코]링고_회전중심봉_발받침 제외(라벤더),베트남,5
2025-07,시디즈,코스트코,VPCOTNB50LA2-451A,[코스트코]베이직 오피스 체어(화이트프레임/다크그레이),베트남,30
2025-07,시디즈,코스트코,VPCOTNB50LA2-452N,[코스트코]베이직 오피스 체어(화이트프레임/베이지),베트남,30
2025-07,시디즈,코스트코,VPCOTNB50LO2-451A,[코스트코]베이직 오피스 체어(화이트프레임/다크그레이),베트남,60
2025-07,시디즈,코스트코,VPCOTNB50LO2-452N,[코스트코]베이직 오피스 체어(화이트프레임/베이지),베트남,30
2025-07,시디즈,쿠팡로켓,T40HLDA0LKK-831BBK,[쿠팡로켓]탭스퀘어_HLDA(블랙프레임/차콜 블랙),시디즈(평택),30
2025-07,시디즈,쿠팡로켓,T40HLDA0LKK-831WW,[쿠팡로켓]탭스퀘어_HLDA(화이트프레임/모스그레이),시디즈(평택),20
2025-07,시디즈,쿠팡로켓,T40HLDA0LKK-835BWW,[쿠팡로켓]탭스퀘어_HLDA(화이트프레임/브라운베이지),시디즈(평택),10
2025-07,시디즈,쿠팡로켓,VOCPTNA50LA1-451A,T50LIGHT 베이직 데스크 체어(블랙프레임/그레이),베트남,70
2025-07,시디즈,탭스퀘어,TNA402HF-831B,탭스퀘어_HF(블랙프레임/차콜블랙),시디즈(평택),174
2025-07,시디즈,탭스퀘어,TNB402HF-831,탭스퀘어_HF(화이트프레임/모스그레이),시디즈(평택),251
2025-07,시디즈,탭스퀘어,TNB402HF-835B,탭스퀘어_HF(화이트프레임/브라운베이지),시디즈(평택),154
2025-07,시디즈,트레보,S40DNE0KK-DSG,트레보(더스티그린프레임),시디즈(평택),28
2025-07,시디즈,트레보,S40DNE0KK-DSP,트레보(더스티핑크프레임),시디즈(평택),36
2025-07,시디즈,트레보,S40DNE0KK-WW,트레보(화이트프레임),시디즈(평택),172
2025-07,시디즈,펑거스,M130-454,펑거스(블랙프레임/워터리블루),외주/상품,10
2025-07,시디즈,펑거스,M130-456,펑거스(블랙프레임/차콜),외주/상품,17
2025-07,시디즈,펑거스,M130-458,펑거스(블랙프레임/브릭오렌지),외주/상품,8
2025-07,시디즈,펑거스,M130Y-454,펑거스_바퀴형(블랙프레임/워터리블루),외주/상품,7
2025-07,시디즈,펑거스,M130Y-456,펑거스_바퀴형(블랙프레임/차콜),외주/상품,15
2025-07,시디즈,펑거스,M130Y-458,펑거스_바퀴형(블랙프레임/브릭오렌지),외주/상품,8
2025-07,시디즈,펑거스,MN130-451L,펑거스(화이트프레임/그레이),외주/상품,66
2025-07,시디즈,펑거스,MN130-454B,펑거스(화이트프레임/블루),외주/상품,13
2025-07,시디즈,펑거스,MN130-457L,펑거스(화이트프레임/애쉬그린),외주/상품,33
2025-07,시디즈,펑거스,MN130Y-451L,펑거스_바퀴형(화이트프레임/그레이),외주/상품,118
2025-07,시디즈,펑거스,MN130Y-454B,펑거스_바퀴형(화이트프레임/블루),외주/상품,28
2025-07,시디즈,펑거스,MN130Y-457L,펑거스_바퀴형(화이트프레임/애쉬그린),외주/상품,22
2025-07,시디즈,펑거스(신),MN130YCC4-TOT,펑거스_바퀴형(화이트프레임)_토트넘 콜라보(스타디움),외주/상품,15
2025-07,시디즈,펑거스(신),MN130YCC4-TOT01V,펑거스_바퀴형(화이트프레임)_토트넘 콜라보(비카리오),외주/상품,2
2025-07,시디즈,펑거스(신),MN130YCC4-TOT07S,펑거스_바퀴형(화이트프레임)_토트넘 콜라보(손흥민),외주/상품,20
2025-07,시디즈,펑거스(신),MN130YCC4-TOT10M,펑거스_바퀴형(화이트프레임)_토트넘 콜라보(매디슨),외주/상품,2
2025-07,시디즈,펑거스(신),MN130YCC4-TOT14G,펑거스_바퀴형(화이트프레임)_토트넘 콜라보(그레이),외주/상품,2
2025-07,시디즈,펑거스(신),MN130YCC4-TOT37V,펑거스_바퀴형(화이트프레임)_토트넘 콜라보(반더밴),외주/상품,2
2025-07,시디즈,필로,M090-831A,필로(패브릭/다크그레이),외주/상품,71
2025-07,시디즈,필로,M090-832,필로(패브릭/베이지),외주/상품,48
2025-07,시디즈,필로,M090-838,필로(패브릭/만다린오렌지),외주/상품,5
2025-07,시디즈,필로,M090-838B,필로(패브릭/머스타드),외주/상품,7
2025-07,시디즈,필로,M090-A441A,필로(인조가죽/다크그레이),외주/상품,24
2025-07,시디즈,필로,M090-A442M,필로(인조가죽/베이지),외주/상품,45
2025-07,일룸,,HCH0000FNB-BK,100G_EX 고정중심봉,시디즈(평택),13
2025-07,일룸,,HCH0000FNB-WW,100G_EX 고정중심봉,시디즈(평택),200
2025-07,일룸,,HCH0000SN-BK,100G_EX 회전중심봉(올리버),시디즈(평택),14
2025-07,일룸,,HCH0000SN-WW,100G_EX 회전중심봉(올리버),시디즈(평택),304
2025-07,일룸,,HCH0000SRN-WW,"60G 클린회전중심봉(링고아이, 비토주니어)",시디즈(평택),1
2025-07,일룸,,HCH0009-A490L,콘,시디즈(평택),147
2025-07,일룸,,HCH0009-A491CH,콘,시디즈(평택),32
2025-07,일룸,,HCH0009-A496,콘,시디즈(평택),22
2025-07,일룸,,HCH0014RP-MGN,세타플러스 플라스틱,시디즈(평택),13
2025-07,일룸,,HCH0014RP-MM,세타플러스 플라스틱,시디즈(평택),11
