ym,brand,series,combo,name,supply,actual
2026-02,시디즈,T50,VTNE500HDA-457B,T50_HDA(블랙프레임/딥그린),VN의자,9
2026-02,시디즈,T50,VTNE500HF-451M,T50_HF(블랙프레임/웜그레이),VN의자,237
2026-02,시디즈,T50,VTNE500HF-456,T50_HF(블랙프레임/차콜),VN의자,1201
2026-02,시디즈,T50,VTNE500HF-457B,T50_HF(블랙프레임/딥그린),VN의자,117
2026-02,시디즈,T50,VTNE500HLDA-451M,T50_HLDA(블랙프레임/웜그레이),VN의자,321
2026-02,시디즈,T50,VTNE500HLDA-456,T50_HLDA(블랙프레임/차콜),VN의자,1222
2026-02,시디즈,T50,VTNE500HLDA-457B,T50_HLDA(블랙프레임/딥그린),VN의자,211
2026-02,시디즈,T50,VTNF500HDA-451M,T50_HDA(화이트프레임/웜그레이),VN의자,142
2026-02,시디즈,T50,VTNF500HDA-452M,T50_HDA(화이트프레임/아이보리),VN의자,217
2026-02,시디즈,T50,VTNF500HDA-457B,T50_HDA(화이트프레임/딥그린),VN의자,34
2026-02,시디즈,T50,VTNF500HDA-458D,T50_HDA(화이트프레임/코랄),VN의자,7
2026-02,시디즈,T50,VTNF500HLDA-451M,T50_HLDA(화이트프레임/웜그레이),VN의자,1376
2026-02,시디즈,T50,VTNF500HLDA-452M,T50_HLDA(화이트프레임/아이보리),VN의자,831
2026-02,시디즈,T50,VTNF500HLDA-457B,T50_HLDA(화이트프레임/딥그린),VN의자,169
2026-02,시디즈,T50,VTNF500HLDA-458D,T50_HLDA(화이트프레임/코랄),VN의자,98
2026-02,시디즈,T50AIR,VTXA520HLDA-2D1,T50AIR(블랙프레임/그레이),VN의자,116
2026-02,시디즈,T50AIR,VTXA520HLDA-2D4,T50AIR(블랙프레임/블루),VN의자,27
2026-02,시디즈,T50AIR,VTXA520HLDA-2D6,T50AIR(블랙프레임/블랙),VN의자,396
2026-02,시디즈,T50AIR,VTXB520HLDA-2D1,T50AIR(화이트프레임/그레이),VN의자,581
2026-02,시디즈,T50AIR,VTXB520HLDA-2D4,T50AIR(화이트프레임/블루),VN의자,249
2026-02,시디즈,T50AIR,VTXB520HLDA-2D6,T50AIR(화이트프레임/블랙),VN의자,68
2026-02,시디즈,T50C,FH1006010-XX,"T503FU비-좌판미싱물제외,넉다운포장,SIDIZ LOGO",평택의자,78
2026-02,시디즈,T60,T61HLDAM0KK-5G1BWW,T60 HLDA M (화이트프레임/패브릭/라이트그레이),평택의자,1031
2026-02,시디즈,T60,T61HLDAM0KK-5G1CSG,T60 HLDA M (그레이프레임/패브릭/그레이),평택의자,397
2026-02,시디즈,T60,T61HLDAM0KK-5G1DIG,T60 HLDA M (차콜프레임/패브릭/차콜),평택의자,693
2026-02,시디즈,T60,T61LDAM0KK-5G1BWW,T60 LDA M (화이트프레임/패브릭/라이트그레이),평택의자,15
2026-02,시디즈,T60AIR,T61HLDAM0KK-5H1ASG,T60 AIR HLDA M (그레이프레임/메쉬/그레이),평택의자,278
2026-02,시디즈,T60AIR,T61HLDAM0KK-5H1BIG,T60 AIR HLDA M (차콜프레임/메쉬/차콜),평택의자,920
2026-02,시디즈,T60AIR,T61HLDAM0KK-5H1WW,T60 AIR HLDA M (화이트프레임/메쉬/라이트그레이),평택의자,581
2026-02,시디즈,T80,T80HLDA1KK-451NWW,T80_HLDA_WW (메쉬+패브릭/라이트그레이),평택의자,253
2026-02,시디즈,T80,T80HLDA1KK-456BK,T80_HLDA_BK (메쉬+패브릭/차콜),평택의자,419
2026-02,시디즈,T80,T80HLDA1KK-L841LC,T80_HLDA_CR (천연가죽/크림),평택의자,27
2026-02,시디즈,T80,T80HLDA1KK-L841LW,T80_HLDA_WW (메쉬+천연가죽/크림),평택의자,17
2026-02,시디즈,T80,T80HLDA1KK-L846BK,T80_HLDA_BK (메쉬+천연가죽/블랙),평택의자,50
2026-02,시디즈,T80,T80HLDA1KK-L846CR,T80_HLDA_CR (천연가죽/블랙),평택의자,59
2026-02,시디즈,T80,T80HLDAT1KK-451NWW,T80 HLDA T WW (패브릭/라이트그레이),평택의자,1
2026-02,데스커,T80_BK,DHTN860HLDA-456BK,데스커 T80 BK프레임 등판 N421A메쉬+좌판 456 패브릭,평택의자,14
2026-02,시디즈,T80_BK,FHT800STW001-481,"대만 코드_아마존 T80 헤드A096, 좌판481 등판메쉬 플라스틱베이스",평택의자,22
2026-02,데스커,T80_WH,DHTN800HLDA-451NWW,데스커 T80 WW프레임 등판 N421L메쉬+451N 라이트그레이 좌판,평택의자,27
2026-02,시디즈,T80_WH,FHT800STW002-451AN,"대만코드_아마존T80화이트, 헤드451A, 좌판451A, 플라스틱베이스",평택의자,33
2026-02,시디즈,T90,T90HLDA2KK-4B1LMN,T90 HLDA (샴페인골드프레임/더블라셀/그레이),평택의자,102
2026-02,시디즈,T90,T90HLDA2KK-4B6BKM,T90 HLDA (블랙프레임/더블라셀/블랙),평택의자,45
2026-02,시디즈,T90,T90HLDA2KK-9I2MNI,T90 HLDA (샴페인골드프레임/아쿠아텍스/크림베이지),평택의자,61
2026-02,시디즈,T90,T90HLDA2KK-9I7BKM,T90 HLDA (블랙프레임/아쿠아텍스/다크그린),평택의자,35
2026-02,시디즈,T90,T90HLDA2KK-L734AC,T90 HLDA (크롬프레임/천연가죽/딥네이비),평택의자,15
2026-02,시디즈,T90,T90HLDA2KK-L734CR,T90 HLDA (크롬프레임/천연가죽/틸블루),평택의자,4
2026-02,시디즈,T90,T90HLDA2KK-L735LC,T90 HLDA (크롬프레임/천연가죽/데이지옐로우),평택의자,6
2026-02,시디즈,T90,T90HLDA2KK-L738AC,T90 HLDA (크롬프레임/천연가죽/드라이로즈),평택의자,5
2026-02,시디즈,T90,T90HLDA2KK-L744AC,T90 HLDA (크롬프레임/천연가죽/그레이시민트),평택의자,3
2026-02,시디즈,T90,T90HLDA2KK-L941AC,T90 HLDA (크롬프레임/천연가죽/쉐도우그레이),평택의자,33
2026-02,시디즈,T90,T90HLDA2KK-L945AC,T90 HLDA (크롬프레임/천연가죽/탠브라운),평택의자,40
2026-02,시디즈,TAB SQUARE,FHXZ2602002-2H6B,CHN6200CH-표준품 동일,평택의자,40
2026-02,시디즈,TAB SQUARE,TNA402HF-831B,탭스퀘어_HF(블랙프레임/차콜블랙),평택의자,196
2026-02,시디즈,TAB SQUARE,TNB402HF-831,탭스퀘어_HF(화이트프레임/모스그레이),평택의자,121
2026-02,시디즈,TAB SQUARE,TNB402HF-835B,탭스퀘어_HF(화이트프레임/브라운베이지),평택의자,66
2026-02,퍼시스,Tepui,CH5501-A483A,회의 의자 (스위블),의자상품,9
2026-02,퍼시스,Tepui,CH5501-A945,회의 의자 (스위블),의자상품,7
2026-02,퍼시스,Tepui,CH5501-L845W,회의 의자 (스위블),의자상품,14
2026-02,퍼시스,Tepui,XCIFF2630006-L843,[26CIFF] 존3 테푸이 회의 의자 (스위블),의자상품,8
2026-02,시디즈,TREVO,S40DNE0KK-DSG,트레보(더스티그린프레임),평택의자,65
2026-02,시디즈,TREVO,S40DNE0KK-DSP,트레보(더스티핑크프레임),평택의자,99
2026-02,시디즈,TREVO,S40DNE0KK-WW,트레보(화이트프레임),평택의자,602
2026-02,시디즈,TREVO,S40DNE0KT-DSG,[대만]트레보(더스티그린프레임),평택의자,15
2026-02,시디즈,TREVO,S40DNE0KT-DSP,[대만]트레보(더스티핑크프레임),평택의자,5
2026-02,시디즈,TREVO,S40DNE0KT-WW,[대만]트레보(화이트프레임),평택의자,15
2026-02,퍼시스,Vesto,CH5200-A941L,중역 의자,평택의자,26
2026-02,퍼시스,Vesto,CH5200-A945B,중역 의자,평택의자,3
2026-02,퍼시스,Vesto,CH5200-A946,중역 의자,평택의자,25
2026-02,퍼시스,Vesto,CH5200-A946BK,중역 의자,평택의자,8
2026-02,퍼시스,Vesto,CH5200-L841LW,중역 의자,평택의자,6
2026-02,퍼시스,Vesto,CH5200-L845L,중역 의자,평택의자,1
2026-02,퍼시스,Vesto,CH5200-L846,중역 의자,평택의자,19
2026-02,퍼시스,Vesto,CH5200-L846BK,중역 의자,평택의자,2
2026-02,퍼시스,Vesto,CH5200-L945B,중역 의자,평택의자,3
2026-02,퍼시스,Vesto,CH5200-L945BK,중역 의자,평택의자,1
2026-02,퍼시스,Vesto,CH5200Z-A945B,중역용 의자,평택의자,1
2026-02,퍼시스,Vesto,CH5201-A945B,중역 낮은등 의자,평택의자,1
2026-02,퍼시스,Vesto,CH5201-A946,중역 낮은등 의자,평택의자,6
2026-02,퍼시스,Vesto,CH5201-A946BK,중역 낮은등 의자,평택의자,11
2026-02,퍼시스,Vesto,CH5201-L845BK,중역 낮은등 의자,평택의자,25
2026-02,퍼시스,Vesto,CH5201-L845L,중역 낮은등 의자,평택의자,44
2026-02,퍼시스,Vesto,CH5201-L846,중역 낮은등 의자,평택의자,39
2026-02,퍼시스,Vesto,CH5201-L946BK,중역 낮은등 의자,평택의자,8
2026-02,퍼시스,Vesto,CH5201Z-L846,중역용 의자,평택의자,2
2026-02,퍼시스,Vesto,CHJ5200Z-L945B,"(우치다)CHJ5200Z-등좌판 L845L, 우치다 스티커 부착",평택의자,20
2026-02,퍼시스,Vesto,CHJ5200Z-L946,"(우치다)CHJ5200Z-등좌판 L846, 우치다 스티커 부착",평택의자,20
2026-02,퍼시스,Vesto,CHJ5201Z-L946,"(우치다)CHJ5201Z-등좌판 L846, 우치다 스티커 부착",평택의자,16
2026-02,퍼시스,VIM,CH0015-371F,바퀴형 의자 (블랙),평택의자,37
2026-02,퍼시스,VIM,CH0015-376F,바퀴형 의자 (블랙),평택의자,44
2026-02,퍼시스,VIM,CH0015-454F,바퀴형 의자 (블랙),평택의자,56
2026-02,퍼시스,VIM,CH0015-457F,바퀴형 의자 (블랙),평택의자,24
2026-02,퍼시스,VIM,CH0015AF-371F,바퀴형 의자 (블랙),평택의자,1244
2026-02,퍼시스,VIM,CH0015AF-376F,바퀴형 의자 (블랙),평택의자,804
2026-02,퍼시스,VIM,CH0015AF-453F,바퀴형 의자 (블랙),평택의자,56
2026-02,퍼시스,VIM,CH0015AF-457F,바퀴형 의자 (블랙),평택의자,46
2026-02,퍼시스,VIM,CH0015AF-N201,바퀴형 의자 (블랙),평택의자,201
2026-02,퍼시스,VIM,CH0015AF-N204,바퀴형 의자 (블랙),평택의자,97
2026-02,퍼시스,VIM,CH0015AF-N206,바퀴형 의자 (블랙),평택의자,210
2026-02,퍼시스,VIM,CH0015AFZ-371F,스태킹 의자 팔걸이 유,평택의자,66
2026-02,퍼시스,VIM,CH0015AFZ-376F,스태킹 의자 팔걸이 유,평택의자,50
2026-02,퍼시스,VIM,CH0015W-371F,바퀴형 의자 (화이트),평택의자,249
2026-02,퍼시스,VIM,CH0015W-452F,바퀴형 의자 (화이트),평택의자,8
2026-02,퍼시스,VIM,CH0015W-834CF,바퀴형 의자 (화이트),평택의자,24
2026-02,퍼시스,VIM,CH0015WAF-371F,바퀴형 의자 (화이트),평택의자,1630
2026-02,퍼시스,VIM,CH0015WAF-452F,바퀴형 의자 (화이트),평택의자,108
2026-02,퍼시스,VIM,CH0015WAF-834CF,바퀴형 의자 (화이트),평택의자,242
2026-02,퍼시스,VIM,CH0015WAFZ-371F,스태킹 의자 팔걸이 유,평택의자,6
2026-02,퍼시스,VIM,CHJ0015AFZ-454F,(우치다)스태킹 의자 - 팔걸이 유,평택의자,4
2026-02,퍼시스,VIM,CHJ0015AFZ-456F,(우치다)스태킹 의자 - 팔걸이 유,평택의자,30
2026-02,퍼시스,VIM,CHJ0015AFZ-N206,"(우치다)스태킹 의자 -틸팅강화,팔걸이 유",평택의자,38
2026-02,퍼시스,VIM,CHJ0015Z-456F,(우치다)스태킹 의자 -팔걸이 무,평택의자,10
2026-02,퍼시스,VIM,CHXX2601044-A446,"CH0015AF-등판 N204, 좌판 A446",평택의자,101
2026-02,일룸,Vito,HCH3801H-2H1,비토(헤드레스트),평택의자,37
2026-02,일룸,Vito,HCH3801H-2H4,비토(헤드레스트),평택의자,10
2026-02,일룸,Vito,ITY00BT00A-451L,비토 스터디,평택의자,119
2026-02,일룸,Vito,ITY00BT00A-452M,비토 스터디,평택의자,139
2026-02,퍼시스,Winden,CH0027-BK,기본형 의자,의자상품,60
2026-02,퍼시스,Winden,CH0027-LBL,기본형 의자,의자상품,14
2026-02,퍼시스,Winden,CH0027-WW,기본형 의자,의자상품,64
2026-02,퍼시스,Winden,CH0027MAF-DCR,바퀴형 의자,의자상품,13
2026-02,퍼시스,Winden,CH0027MAF-LBL,바퀴형 의자,의자상품,1
2026-02,퍼시스,Winden,CH0027MAF-WW,바퀴형 의자,의자상품,31
2026-02,퍼시스,Winden,CH0027P-451A,좌판 커버 악세서리,의자상품,28
2026-02,퍼시스,Winden,CH0027P-458B,좌판 커버 악세서리,의자상품,4
2026-02,퍼시스,Winden,CH0027Z-WW,기본형 의자(수출/2개 1포장),의자상품,8
2026-02,일룸,Wing,HCH2711A-A441D,윙 인조가죽,의자상품,30
2026-02,일룸,Wing,HCH2711A-A443D,윙 인조가죽,의자상품,25
2026-02,일룸,Wing,HCH2711A-A444D,윙 인조가죽,의자상품,16
2026-02,일룸,Wing,HCH2711A-A449PN,윙 인조가죽,의자상품,14
2026-02,일룸,Wing,HCH2711A-A472L,윙 인조가죽,의자상품,39
2026-02,일룸,Wing,HXXZ911021-A443D,쿠팡전용) 일룸 윙 인조가죽 라이트핑크(HCH2711A),의자상품,9
2026-02,일룸,Wing,HXXZ911023-A444D,쿠팡전용) 일룸 윙 인조가죽 라이트 아쿠아(HCH2711A),의자상품,12
2026-02,일룸,Wing,HXXZ9011025-A449PN,쿠팡전용) 일룸 윙 인조가죽 라이트퍼플(HCH2711A),의자상품,9
2026-02,일룸,Wing,IUX2511001-A472L,쿠팡전용) 일룸 윙 인조가죽 라이트베이지(HCH2711A),의자상품,40
2026-02,퍼시스,Ziel,CHN4700AH-451,헤드레스트형 의자,평택의자,6
2026-02,퍼시스,Ziel,CHN4700AH-451A,헤드레스트형 의자,평택의자,17
2026-02,퍼시스,Ziel,CHN4700AH-481N,헤드레스트형 의자,평택의자,160
2026-02,퍼시스,Ziel,CHN4700AHZ-481N,"헤드O, 조절팔, 메쉬등판",평택의자,1
2026-02,일룸,Ziel,HCH3601L-L845L,지엘 천연가죽,평택의자,4
2026-02,일룸,Ziel,HCH3601L-L846,지엘 천연가죽,평택의자,10
2026-02,일룸,Ziel,HCH3601L-L945B,지엘 천연가죽,평택의자,14
2026-02,퍼시스,Ziel EX,CHN4700HE-A495,중역 의자,평택의자,3
2026-02,퍼시스,Ziel EX,CHN4700HE-A496,중역 의자,평택의자,12
2026-02,퍼시스,Ziel EX,CHN4700HE-L841LW,중역 의자,평택의자,3
2026-02,퍼시스,Ziel EX,CHN4700HE-L846,중역 의자,평택의자,39
2026-02,퍼시스,Ziel EX,CHN4700HE-L846X,중역 의자,평택의자,12
2026-02,퍼시스,Ziel EX,CHN4700HE-L945B,중역 의자,평택의자,6
2026-02,퍼시스,Ziel EX,CHN4700HEZ-L945B,"천연가죽, 패딩형, 알루미늄 베이스",평택의자,2
2026-02,퍼시스,Ziel EX,CHXX2507035-A496,CHN4700HE-헤드레스트 삭제,평택의자,5
2026-02,퍼시스,Ziel W,CHN4700WAH-451,헤드레스트형 의자,평택의자,25
2026-02,퍼시스,Ziel W,CHN4700WAH-451A,헤드레스트형 의자,평택의자,3
2026-02,퍼시스,Ziel W,CHN4700WAH-451AN,헤드레스트형 의자,평택의자,14
2026-03,퍼시스,,CHNX2506005-754A,CHA4300WAH-색상-등좌754A변경(CHNX2401007 동일),평택의자,17
2026-03,퍼시스,,CHXX2504004-376F,"CH0015WAF-좌판 376, 등판 1F1A",평택의자,50
2026-03,퍼시스,,CHXX2506008-2H6B,"CHN6200A-700플랫POL베이스, T50번즈, 30G CR 중심봉",평택의자,44
2026-03,퍼시스,,CHXX2602029-A442M,CHN0802G-싯브레이크 캐스터,평택의자,2
2026-03,시디즈,(시디즈)기타,FHT250AMQ001-XX,"CH4800비 좌판마감제외,AMQ등판(무지)로고,AMQ박스",평택의자,64
2026-03,시디즈,(시디즈)기타,FHT250AMQ100-371,부품출고-플라이트 좌판/이너쉘 371 AMQ 로고(5EA),평택의자,24
2026-03,시디즈,(시디즈)기타,FHT250AMQ115-836,부품출고-플라이트 좌판/이너쉘 836 AMQ 로고(5EA),평택의자,5
2026-03,시디즈,(시디즈)기타,FHT250AMQ135-A444A,부품출고-플라이트 좌판/이너쉘 A444A AMQ 로고(5EA),평택의자,24
2026-03,시디즈,(시디즈)기타,FHT400AMQ009-XX,부품출고-AMQ TASK 조절좌판 BLACK (AMQ 좌판) (5EA),평택의자,45
2026-03,시디즈,(시디즈)기타,FHT400AMQ022-XX,부품출고-AMQ SMART SYNC BLACK + 브라켓 BK (4EA),평택의자,63
2026-03,시디즈,(시디즈)기타,FHT400AMQ029-XX,부품출고-AMQ 마운트 베이스 BLACK (690) (5EA),평택의자,7
2026-03,시디즈,(시디즈)기타,FHT400AMQ032-XX,"부품출고-캐스터 (블랙 65PI) -100개 1포장,바코드 (20 SETS)",평택의자,5
2026-03,시디즈,(시디즈)기타,FHT400AMQ036-XX,부품출고- AMQ 중심봉 블랙 (하이콘) (20EA),평택의자,3
2026-03,시디즈,(시디즈)기타,FHT400AMQ045-XX,부품출고- AMQ 스폰지폼+이너쉘 (벨크로) (10EA),평택의자,16
2026-03,시디즈,(시디즈)기타,FHT400AMQ122-XX,"부품출고-AMQ T40 높은등판 골격(로고캡 포함)+럼버, BK(5EA)",평택의자,24
2026-03,시디즈,(시디즈)기타,FHT400AMQ203-XX,부품출고- AMQ  T40 팔걸이 조립볼트 (BK) (1500개 1포장)(1500EA),평택의자,2
2026-03,시디즈,(시디즈)기타,FHT400AMQ204-XX,부품출고- AMQ  T40 좌판조립 스냅 (3000개 1포장)(3000EA),평택의자,1
2026-03,시디즈,(시디즈)기타,FHT503KI045-XX,"부품출고-T503좌판골격+스폰지,종타이틸트 인서트적용",평택의자,200
2026-03,시디즈,(시디즈)기타,FHT503KI054-XX,"T503FU비-KI(좌판X,FK/D),종타이,120G,설명서/보증서X",평택의자,200
2026-03,시디즈,(시디즈)기타,FHT503KI061-XX,"T503FU비-KI(등&좌판X,FK/D),종타이,120G,설명/보증서",평택의자,150
2026-03,시디즈,(시디즈)기타,FHT550KI022-XX,부품출고-ø65 우레탄 캐스터(1EA),평택의자,1000
2026-03,시디즈,(시디즈)기타,FHT550KI050-XX,"천출고건-FABRIC (736), 10야드 한코드",평택의자,2
2026-03,시디즈,(시디즈)기타,FHTN400GUI03-XX,"CHA6200CWAZ비-좌판마감제외,690플랫,65_26U,중심봉20G(WW),시디즈로고",평택의자,30
2026-03,시디즈,(시디즈)기타,FHXZ2601006-646,"부품출고-좌판미싱,T500,조절형,테코,수출(라벨무) (20EA/1BOX)",평택의자,132
2026-03,시디즈,(시디즈)기타,ITHCH0020WN-451MWW,"버튼 스위블(캐스터,좌판패딩)",평택의자,3
2026-03,시디즈,(시디즈)기타,ITHCH1008W-459,수출용코드-펑거스 화이트,의자상품,3
2026-03,시디즈,(시디즈)기타,ITHCH2711A-A441D,수출용코드-윙키즈,의자상품,6
2026-03,시디즈,(시디즈)기타,ITHCH2711A-A444D,수출용코드-윙키즈,의자상품,5
2026-03,시디즈,(시디즈)기타,ITHCH2711A-A449PN,수출용코드-윙키즈,의자상품,3
2026-03,시디즈,(시디즈)기타,ITTTY00BQ00A-451M,수출용코드-올리버 회전형 (원패킹),평택의자,6
2026-03,시디즈,(시디즈)기타,ITTTY00BQ00A-454D,수출용코드-올리버 회전형 (원패킹),평택의자,5
2026-03,시디즈,(시디즈)기타,OPEW0994-451A,"[AS] VPCOTNB50LA2-451A, VPCOTNB50LO2-451A 좌판 자재",VN의자,2
2026-03,시디즈,(시디즈)기타,OPEW0995-452N,"[AS] VPCOTNB50LA2-452N, VPCOTNB50LO2-452N 좌판 자재",VN의자,2
2026-03,시디즈,(시디즈)기타,OPEW1238-4C1B,"[AS] VPCOTNB50LA2, VPCOTNB50LO2 등판 자재",VN의자,6
2026-03,시디즈,(시디즈)기타,S51G11026-WW,[AS] 링고 2세대 베이스(WW),VN의자,2
2026-03,시디즈,(시디즈)기타,T21ET1112A-BK,[AS] T20 2세대 틸트(BK)_183mm 틸트,VN의자,33
2026-03,시디즈,(시디즈)기타,T21FB7773-4X1,[AS] T20 2세대 등판(5G1CWW),VN의자,8
2026-03,시디즈,(시디즈)기타,T21FB7773-4X1A,[AS] T20 2세대 등판(5G1WW),VN의자,5
2026-03,시디즈,(시디즈)기타,T21FB7773-4X6,[AS] T20 2세대 등판(IG),VN의자,7
2026-03,시디즈,(시디즈)기타,T21OP1417-WW,[AS] T20 2세대 팔걸이 R(WW),VN의자,1
2026-03,시디즈,(시디즈)기타,VG113I5056-WW,"[AS]손잡이로고캡,S50,WW(G11-3I-5056-WW)",VN의자,2
2026-03,시디즈,(시디즈)기타,VG113I61026-WW,[AS]NEW_610_베이스(G11-3I-61026-WW),VN의자,4
2026-03,시디즈,(시디즈)기타,VG212A0160-BK,[AS]? TXN200(DIY사양) 백포스트도장(G21-2A-0160-BK),VN의자,13
2026-03,시디즈,(시디즈)기타,VGDG0000864-WW,[AS]TXN200(DIY) 백포스트도장(NSNGDG0000864-WW),VN의자,1
2026-03,시디즈,(시디즈)기타,VOPCW475-891L,[AS]T20 등판(화이트프레임 공용/891L),VN의자,6
2026-03,시디즈,(시디즈)기타,VOPCW475-896,[AS]T20 등판(블랙프레임/896),VN의자,8
2026-03,시디즈,(시디즈)기타,VOPCW508-451A,[AS]T20 좌판(화이트프레임/451A),VN의자,11
2026-03,시디즈,(시디즈)기타,VOPCW508-454A,[AS]T20 좌판(화이트프레임/454A),VN의자,1
2026-03,시디즈,(시디즈)기타,VOPCW508-455,[AS]T20 좌판(화이트프레임/455),VN의자,2
2026-03,시디즈,(시디즈)기타,VOPCW508-831B,[AS]T20 좌판(블랙프레임 공용/831B),VN의자,28
2026-03,시디즈,(시디즈)기타,VXXT21H0VG-WW,[AS] T20 2세대 헤드레스트 어댑터_화이트,VN의자,39
2026-03,일룸,(일룸)아울렛,HCH0020B-453D,버튼 등판패딩,평택의자,1
2026-03,일룸,(일룸)아울렛,HCH0020G-453DWW,"버튼 스위블(글라이드,좌판패딩)",평택의자,3
2026-03,일룸,(일룸)아울렛,HCH0020WN-453DWW,"버튼 스위블(캐스터,좌판패딩)",평택의자,1
2026-03,일룸,(일룸)아울렛,IVYX2510001-451A,[프로모션]알렉스의자(HVCH3900H),VN의자,1
2026-03,퍼시스,(제휴상품)GX,FG20HDA1KK-4C1BWW,(시디즈) GX 헤드레스트형 의자,평택의자,4
2026-03,퍼시스,(제휴상품)GX,FG20HDA1KK-CM9WW,(시디즈) GX 헤드레스트형 의자,평택의자,1
2026-03,퍼시스,(제휴상품)Nelik,FATQQ002A3-BSM,(알로소)넬리크 테이블 L 탑,의자상품,2
2026-03,퍼시스,(제휴상품)Nelik,FATQQ002A3-WSM,(알로소)넬리크 테이블 L 탑,의자상품,2
2026-03,퍼시스,(제휴상품)Nelik,FATQQ002A5-BSM,(알로소)넬리크 테이블 M 탑,의자상품,1
2026-03,퍼시스,(제휴상품)Nelik,FATQQ002A5-WSM,(알로소)넬리크 테이블 M 탑,의자상품,1
2026-03,퍼시스,(제휴상품)Nelik,FATQQ002B1-FK,(알로소)넬리크 테이블 L 베이스,의자상품,4
2026-03,퍼시스,(제휴상품)Nelik,FATQQ002B2-FK,(알로소)넬리크 테이블 M 베이스,의자상품,2
2026-03,퍼시스,(제휴상품)Peili,FATQQ004B-MSGN,(알로소)페일리 테이블 S,의자상품,1
2026-03,퍼시스,(제휴상품)T90,FT90HLDA1KK-L941AC,(시디즈)T90 중역 의자,평택의자,1
2026-03,퍼시스,(제휴상품)T90,FT90HLDA2KK-4B1LMN,(시디즈)T90 헤드레스트형 의자,평택의자,2
2026-03,퍼시스,(제휴상품)T90,FT90HLDA2KK-4B6BKM,(시디즈)T90 헤드레스트형 의자,평택의자,7
2026-03,퍼시스,(제휴상품)T90,FT90HLDA2KK-L941AC,(시디즈)T90 중역 의자,평택의자,6
2026-03,퍼시스,(제휴상품)T90,FT90HLDA2KK-L945AC,(시디즈)T90 중역 의자,평택의자,2
2026-03,데스커,데스커,DHM1491-BK,아웃라인,평택의자,85
2026-03,데스커,데스커,DHM1491-DSG,아웃라인,평택의자,111
2026-03,데스커,데스커,DHM1491-WW,아웃라인,평택의자,176
2026-03,데스커,데스커,DHMN101E-BKBK,데스커M02시리즈 4-LEG,평택의자,104
2026-03,데스커,데스커,DHMN101E-WWWWL,데스커M02시리즈 4-LEG,평택의자,428
2026-03,데스커,데스커,DHT175HDA1-4C1BWW,데스커 GX_HDA(화이트프레임/4C1B 메쉬/831N 좌판),평택의자,62
2026-03,데스커,데스커,DHT175HDA1-4C6BK,데스커 GX_HDA(블랙프레임/4C6 메쉬/836 좌판),평택의자,25
2026-03,데스커,데스커,DHT185HLDA1-4B1LMN,데스커 T90_HLDA(샴페인골드프레임/더블라셀/그레이),평택의자,5
2026-03,데스커,데스커,DHT185HLDA1-4B6BKM,데스커 T90_HLDA(블랙프레임/더블라셀/블랙),평택의자,7
2026-03,일룸,미엘갤러리,HCH1007-IV,미엘갤러리 원목스툴,의자상품,33
2026-03,일룸,미엘갤러리,HCH1007-NCC,미엘갤러리 원목스툴,의자상품,8
2026-03,퍼시스,시디즈제품,AFDHT1200A-2H1,(AMERICA)일반형의자,VN의자,95
2026-03,퍼시스,시디즈제품,AFDHT1260A-2H6,(AMERICA)일반형의자,VN의자,95
2026-03,일룸,아코,HVCS4001A-A472L,아코 인조가죽,VN의자,11
2026-03,일룸,아코,HVCS4002A-A440P,버니아코(인조),VN의자,211
2026-03,일룸,아코,HVCS4002A-A443D,버니아코(인조),VN의자,32
2026-03,일룸,아코,HVCS4003A-A440P,디노아코(인조),VN의자,44
2026-03,일룸,아코,HVCS4003A-A444P,디노아코(인조),VN의자,42
2026-03,일룸,알렉스,HVCH3900H-451A,알렉스 의자,VN의자,199
2026-03,일룸,알렉스,HVCH3900H-457L,알렉스 의자,VN의자,35
2026-03,일룸,의자공통,HCH0000SRN-WW,"60G 클린회전중심봉(링고아이, 비토주니어)",평택의자,49
2026-03,일룸,의자공통,HCX0001BA-SG,"싯브레이크 캐스터(5EA,50_38U,링고아이,래리,비토)",평택의자,57
2026-03,일룸,의자공통,HCX0001N-XX,의자 번즈(고정용 발통),평택의자,4
2026-03,일룸,의자공통,HCX0001RA-SG,"일반 캐스터(5EA,50_38U,링고아이,래리,비토)",평택의자,56
2026-03,시디즈,코스트코,PCOM090A1-831A,[코스트코]필로(패브릭/다크그레이),의자상품,29
2026-03,시디즈,코스트코,PCOM090A1-832,[코스트코]필로(패브릭/베이지),의자상품,8
2026-03,시디즈,코스트코,PCOTX520A2-2D6,[코스트코]에어 메쉬 오피스 체어(블랙프레임/블랙),평택의자,654
2026-03,시디즈,코스트코,PCOTX520O2-2D6,[코스트코]에어 메쉬 오피스 체어(블랙프레임/블랙),평택의자,34
2026-03,시디즈,코스트코,VPCOSNA500A1-A444P,[코스트코]링고_회전중심봉_발받침제외(그린),VN의자,195
2026-03,시디즈,코스트코,VPCOSNA500A1-A449PN,[코스트코]링고_회전중심봉_발받침제외(라벤더),VN의자,117
2026-03,시디즈,코스트코,VPCOSNA500O1-A444P,[코스트코]링고_회전중심봉_발받침 제외(그린),VN의자,5
2026-03,시디즈,코스트코,VPCOSNA500O1-A449P,[코스트코]링고_회전중심봉_발받침 제외(라이트라벤더),VN의자,21
